Employer Name,Employee Social Security Number,EIN,Control Number,Employee First Name,Employee Last Name,Employee Address & Zip Code,State,Employee State ID,"State wages, tips,etc",State Income Tax,Local Wages & Tips,Local Income Tax,Locality Name,"Wages, Tips & other Compensation",Federal Income Tax Withheld,Social Security Wages,Social Security Tax Withheld,Medicare Wages & Tips,Medicare Tax withheld,Social Security Tips,Allocated Tips,Verification Code,Dependent Care Benefits,Non-qualified Plans,12a Column 1,12a Column 2,12b Column 1,12b Column 2,12c Column 1,12c Column 2,12d Column 1,12d Column 2,Statutary Employee,Retirement plan,Third Party Sick Pay,Other
"Andrew Davis II   ,   2233 Misty Dam
West Kathleenfurt, RI 60759   ,   60333",675-49-1661,82-3-86-84,8317296,Lauren,Wilson,"615 George Trafficway
North Melissaville, AZ 51842",South Dakota,779-73-920,1716,663.25,1772,2842,Destinyburgh,5306,795.9,1181,177.15,3852,577.8,545,3466.8,425883,273,287,TJ,3853,TS,2782,UH,1006,SZ,5626,True,True,False,GX   26708
"Brian Curry   ,   11277 Christian Freeway
Farmermouth, SD 01089   ,   95163",327-21-3271,31-2-91-68,5181473,Marilyn,Gutierrez,"PSC 1605, Box 5749
APO AP 74832",Ohio,194-48-171,2265,1184.125,1318,3143,East David,9473,1420.95,3805,570.75,3560,534.0,643,3204.0,289475,100,140,HB,5232,ME,5408,NB,8123,WT,6808,False,False,True,LB   89249
"Jason Sloan   ,   83318 Joshua River
West Marcusfurt, CA 44469   ,   35668",530-94-9963,31-3-22-47,1216594,Brett,Castro,"88791 Barbara Cape
West Pamela, AR 03290",Alabama,968-80-449,1211,761.125,1461,2789,Lake Shannonhaven,6089,913.35,2822,423.3,3742,561.3,806,3367.8,745431,192,101,LY,6137,BG,4096,YR,6656,UH,9512,False,False,True,HY   47965
"Elizabeth Hodge   ,   12712 Jimmy Shore
Howardville, TX 48036   ,   55430",667-08-4072,28-4-60-23,6283238,Mary,Martin,"Unit 7235 Box 8796
DPO AP 74164",Alaska,038-88-249,1966,1218.0,1053,2798,West Ryanberg,9744,1461.6,3788,568.2,3708,556.2,585,3337.2,185394,194,179,TU,9096,LT,8917,NV,9871,EJ,7371,True,True,True,CU   36856
"Brian Miller   ,   9788 Walter Shoal Suite 928
Megantown, UT 20973   ,   28718",753-13-6953,31-2-67-14,7870753,Alicia,Spencer,"673 Stone Spur
North Donnachester, TN 85672",Mississippi,242-32-914,1936,1171.375,2066,2680,Kennethhaven,9371,1405.65,4861,729.15,2474,371.1,989,2226.6,751803,231,276,JX,1775,XT,3733,VF,7932,VC,1589,False,False,True,IA   91051
"Wanda Mitchell   ,   5994 Gilbert Forks Suite 193
Jasonside, CO 71872   ,   14648",395-52-6446,03-1-44-19,1315273,Phillip,Crawford,"PSC 7549, Box 3849
APO AA 97800",Nevada,012-87-687,1397,871.875,2142,3704,Carlsonside,6975,1046.25,2216,332.4,3331,499.65,897,2997.9,897079,211,109,YG,7817,GW,3541,ZO,9903,CQ,3237,True,True,False,OW   25775
"Christina Jones   ,   3703 Michael Walk Suite 733
North Robinberg, KY 64068   ,   29686",775-10-2477,82-6-48-43,0497675,Christopher,Martin,"Unit 1676 Box 0204
DPO AP 37811",Arizona,263-72-691,1237,770.625,1424,2269,Samuelland,6165,924.75,1005,150.75,3344,501.6,929,3009.6,992791,126,197,UV,3380,PJ,7323,UM,6772,ZU,3414,True,True,False,MV   44263
"Nicole Carter   ,   1678 Nathan Brook Suite 946
Sarahchester, MN 22665   ,   64370",063-33-3337,56-9-11-77,9584496,Randall,Hudson,"555 Bennett Pike Suite 535
Lake Howardburgh, ME 05398",Arkansas,032-44-845,1465,665.0,1687,3923,Dariusburgh,5320,798.0,4631,694.65,2218,332.7,990,1996.2,447932,223,101,BH,1238,UL,3674,RO,9484,CJ,7561,True,True,False,JK   87652
"Mary Lucas   ,   764 Hood Dale Apt. 357
Dawsonville, CT 71029   ,   44732",177-95-6258,34-7-11-50,2129217,Manuel,Tapia,"809 Michelle Mountains
South Michael, IL 83463",Washington,164-29-098,1221,944.0,2247,2129,Hulltown,7552,1132.8,1483,222.45,2372,355.8,790,2134.8,655701,196,284,YS,4052,KQ,2543,ZC,2309,KT,9927,True,True,True,NR   25436
"Mark Clark   ,   1369 Hernandez Station
Lauraburgh, AK 15658   ,   88583",058-18-6328,53-5-50-35,5625390,Dustin,Hoffman,"573 Wilson Knoll Suite 357
East Evanton, SD 40918",South Carolina,974-10-886,2352,917.625,1490,3766,Lauraburgh,7341,1101.15,2911,436.65,2331,349.65,681,2097.9,483947,115,270,XC,3214,TA,3546,RG,6211,PY,2762,True,False,True,MC   48849
"Kevin Hill   ,   83874 Clark Drives Suite 203
Keithmouth, AK 32301   ,   16702",100-68-6547,43-0-82-28,9867950,Misty,Guerrero,"036 Lori Pike Suite 953
West Lisaland, AK 68064",Wyoming,508-02-466,1630,727.375,1369,2470,Port Cynthiamouth,5819,872.85,1683,252.45,3085,462.75,821,2776.5,161428,226,249,AP,1058,MQ,4404,XC,4395,LV,2936,True,True,False,OW   29678
"Tony Hernandez   ,   61907 Kaiser Cliffs Suite 746
Hernandezside, CA 37259   ,   79825",679-63-2014,93-9-10-71,8053123,Cassie,George,"29846 Tracy Falls
Riosside, ID 07256",Tennessee,133-21-180,2897,1163.875,1544,3250,Johnsonstad,9311,1396.65,4078,611.7,3374,506.1,981,3036.6,486219,163,177,WC,1695,QG,7345,WT,1557,PP,4758,True,True,True,RJ   58879
"Larry Bryan   ,   437 Jessica Locks Apt. 805
East Christy, IN 41138   ,   68924",205-08-1899,82-0-73-69,3029011,Tara,Wolfe,"238 Delacruz Forges
Woodport, MN 28020",Delaware,429-48-627,1152,1011.75,1649,3882,Lanefort,8094,1214.1,3267,490.05,2854,428.1,943,2568.6,657658,191,198,VG,5417,WI,6339,XY,5498,RX,6635,True,True,True,TW   28835
"Whitney Williamson   ,   55032 Kimberly Bypass Suite 661
Port Nicoleside, PA 40005   ,   41240",062-16-3131,78-6-46-71,9915696,Jeffrey,Swanson,"60823 Ortiz Vista Apt. 277
East Lisaville, MN 10361",Delaware,278-49-505,1834,980.625,1054,2139,Nashview,7845,1176.75,1966,294.9,2299,344.85,671,2069.1,85820,276,130,UB,6019,IM,2011,TD,4786,HC,7388,False,True,True,DK   87285
"Eric Jefferson   ,   8204 April Mountains Suite 449
Myersshire, NH 13977   ,   65890",666-10-6771,38-4-34-79,3075658,Austin,Chaney,"269 Samantha Via
North Shirleyborough, WI 72790",New Mexico,871-10-463,2662,668.625,1182,2292,Lake Stephanie,5349,802.35,4591,688.65,2501,375.15,545,2250.9,713245,189,141,FI,8142,IH,6782,LZ,2771,QD,7091,True,True,True,CV   33469
"Luis Mcconnell   ,   7275 Gomez Throughway Suite 683
South Walter, NV 29341   ,   32385",116-93-5997,31-1-29-27,9931210,Lori,Mccullough,"6397 Mata Prairie
South Shawnfort, WV 08933",Wyoming,508-43-739,2113,889.0,1986,3791,Christopherview,7112,1066.8,3410,511.5,2329,349.35,579,2096.1,904868,265,207,HL,7535,CL,7227,LQ,2265,GK,7441,True,False,False,QI   70527
"Jessica Barron   ,   1338 Hannah Vista Apt. 645
East Ronniechester, WA 09580   ,   92330",695-17-9184,85-5-60-26,6458429,Joseph,Cunningham,"4091 Gregory Glens
South Emma, AL 59926",Alaska,854-48-238,1691,952.25,2778,2862,North Linda,7618,1142.7,3678,551.7,2890,433.5,880,2601.0,641801,106,101,DC,8508,PY,8683,XU,1172,KT,6913,True,True,True,BS   16388
"Meredith Shields   ,   3391 Stephen Terrace
Keithfort, AL 74758   ,   69488",176-53-8971,20-7-77-43,3649348,Paul,Williams,"12898 Charlotte Coves
Stevenschester, TN 31671",Florida,220-52-402,1681,813.125,1001,3300,New Christopher,6505,975.75,3741,561.15,2736,410.4,882,2462.4,909848,124,269,BO,1617,EA,7722,YG,6794,VR,9052,False,False,False,YJ   75810
"Ross Lucas   ,   692 Briana Plains Apt. 713
Benjaminmouth, WV 01759   ,   62740",030-98-8664,59-9-43-01,6240803,Jose,Brown,"913 Nixon Mills Apt. 142
Rebeccastad, NM 02906",New Jersey,909-95-286,1079,1027.625,1365,3239,North Meaganton,8221,1233.15,4885,732.75,2309,346.35,704,2078.1,458447,133,266,ME,1915,UI,4970,SY,7107,QG,8270,False,True,False,WH   25835
"Vincent Pham   ,   17590 Potter Ridge Suite 409
Jordanfort, ND 90095   ,   56270",684-02-5962,09-9-66-66,0467752,Sarah,Waters,"65734 Dale Mountains Suite 700
Sarahland, NE 15892",Nevada,557-96-056,1169,925.0,1460,3952,New Destinyfurt,7400,1110.0,2205,330.75,2613,391.95,775,2351.7,544486,140,288,UK,4826,GT,1639,SI,2205,WK,3002,True,False,True,ZY   95786
"Paula Velazquez   ,   7129 Reed Glen
Lake Robert, NE 60078   ,   90876",629-69-8201,69-2-18-05,8971468,Wendy,Anderson,"USCGC Flowers
FPO AA 42122",Wyoming,591-05-240,2633,1200.0,1972,3125,Benderland,9600,1440.0,2364,354.6,2530,379.5,733,2277.0,885275,244,214,FU,5705,YL,6402,DW,2951,LH,6794,False,False,False,VB   83831
"Frank Wright   ,   50889 Harrington Summit Apt. 134
Thompsontown, DC 45248   ,   55774",702-30-4722,84-9-66-50,7318060,Lisa,Harper,"39058 Laurie Inlet Suite 931
Lake Jennifer, AL 49718",Texas,205-99-862,1393,1221.875,2744,3283,West Anthonyberg,9775,1466.25,1349,202.35,3132,469.8,512,2818.8,662100,252,122,CF,1016,EB,8802,CZ,1719,VA,1157,True,False,True,WF   36967
"Austin Bauer   ,   913 Harris Brooks Suite 653
Donnachester, AK 66800   ,   72685",537-21-7209,66-6-65-15,0028192,Brian,Bishop,"8644 Raymond Hills
Ramirezborough, IN 49655",New York,991-85-239,1231,671.75,2716,2008,Alexandermouth,5374,806.1,3685,552.75,2418,362.7,623,2176.2,490134,112,167,HM,4811,EO,5967,NF,8814,SA,9774,True,True,True,XZ   35322
"William Dixon   ,   055 Webster Mall Apt. 973
West Ginaburgh, MD 28567   ,   49522",452-54-5529,80-8-26-37,3159230,Calvin,Stephens,"4088 Jackson Ranch Suite 928
Reidberg, NE 04269",Illinois,773-75-291,2886,824.25,1924,3018,Lauratown,6594,989.1,3619,542.85,3255,488.25,579,2929.5,908349,130,101,ZH,8147,PU,4237,AY,1463,VL,3029,False,False,True,SP   21499
"Sandra Johnson   ,   11480 Garrett Bridge
Meredithburgh, VT 68897   ,   20469",741-76-7731,39-1-39-26,4951362,Christopher,Brady,"64213 Hernandez Plain
West Kathleen, MA 67868",Kansas,486-36-159,1480,1053.125,1636,2721,Kellerton,8425,1263.75,4998,749.7,3983,597.45,923,3584.7,922592,187,266,EU,5007,XK,2145,WG,4430,LJ,1707,True,False,False,VK   91005
"Samuel Rodriguez   ,   0905 Davis Mission
North Ashleyburgh, MO 02338   ,   14006",688-25-6075,95-2-50-88,3207174,Christopher,Powell,"74472 Carter Locks
Port Sarahside, IN 90568",Illinois,262-02-430,1136,877.25,2889,3580,North Davidchester,7018,1052.7,1499,224.85,2888,433.2,960,2599.2,884686,103,271,GO,9263,DZ,6812,FX,1227,TN,5536,False,False,False,VL   62435
"Larry Moore   ,   857 Parker Lake
Ryanmouth, NC 83546   ,   14358",536-11-0815,36-4-50-23,1312774,Heather,Humphrey,"9669 Pittman Burg Suite 432
Clarkeside, IA 62125",Massachusetts,986-27-070,1521,1225.625,2191,2519,Port Danielville,9805,1470.75,4881,732.15,2944,441.6,750,2649.6,549930,300,260,LI,6884,FY,8214,FH,3075,RP,7942,False,True,False,YL   55282
"Kenneth Farley   ,   8332 Lopez Fork Apt. 562
Englishton, VT 78972   ,   62278",326-43-5622,51-4-13-16,8257025,Terrence,Thompson,"49000 Newman Plain Suite 809
Williamstown, SC 53663",Maine,219-32-727,2883,694.625,1282,2314,North Jenniferfort,5557,833.55,1089,163.35,2122,318.3,781,1909.8,119704,115,231,RQ,4888,EX,7987,BP,1129,DM,7291,True,True,False,TF   63471
"Karen Thornton   ,   39673 Brandon Crest Apt. 532
Brendaborough, KY 32311   ,   80241",727-23-7801,88-4-66-52,3967985,Kyle,Sanders,"87544 Cindy Island
Gutierrezport, AK 19674",Kansas,422-96-269,2823,851.5,1803,2317,Brownberg,6812,1021.8,1713,256.95,3594,539.1,544,3234.6,49741,219,155,CU,5839,QM,8946,MT,2478,IW,2865,False,False,True,VJ   97208
"Kenneth Anderson   ,   0313 Sarah Streets
Matthewfurt, AK 54297   ,   35331",598-87-6992,99-4-28-97,4950203,Courtney,Davis,"35626 Julia Stravenue
Jasonchester, MD 00920",South Dakota,102-54-475,2520,1034.625,1853,2249,East Melissaburgh,8277,1241.55,1502,225.3,3845,576.75,555,3460.5,148774,234,248,RY,7757,MU,7947,UE,9777,JA,6511,True,True,False,EQ   57542
"Michelle Martinez   ,   772 Stephanie Hill Apt. 340
Lake Brent, NC 21313   ,   92869",710-73-0241,93-6-86-00,7907840,Albert,Mitchell,"07185 Elliott Lodge
South Glendaburgh, NC 28759",Virginia,412-11-027,2269,680.875,2675,2358,Garcialand,5447,817.05,3463,519.45,3601,540.15,586,3240.9,448822,219,134,SI,4166,SF,1569,FS,1756,LT,7433,True,True,True,OP   83254
"Kenneth Hale   ,   USS Smith
FPO AP 43155   ,   78139",879-87-6134,05-1-04-13,0162212,Christopher,Nguyen,"3581 Christopher Club Apt. 079
Elliottstad, WI 51871",Colorado,413-26-522,1080,802.625,1835,2368,Thomasfort,6421,963.15,2670,400.5,3518,527.7,744,3166.2,52426,149,172,DB,9133,EG,6031,TO,5883,HM,2689,False,True,True,JP   78380
"Daniel Taylor   ,   27270 Moore Village Apt. 921
South James, MT 40725   ,   70545",054-36-9292,38-2-28-92,1012003,Richard,Pineda,"4294 Anderson Harbor Apt. 215
Popemouth, MS 28351",Connecticut,375-27-950,1253,896.0,2578,3402,West Louischester,7168,1075.2,2780,417.0,3321,498.15,650,2988.9,850627,291,273,NR,8083,BJ,8718,OO,9569,ZR,7936,False,True,True,LJ   72532
"Travis Trujillo   ,   88277 Brandi Burgs
West Lindastad, HI 42511   ,   71424",846-14-1106,87-0-76-92,0267797,Tracy,Bowen,"063 Blake Club
Monicaland, NC 89457",Illinois,741-76-114,1878,1108.5,2685,2152,Krystalshire,8868,1330.2,2479,371.85,2174,326.1,623,1956.6,912494,190,299,HN,2501,HS,5199,EX,2848,JH,2407,False,True,False,ZF   11968
"Kristina Garcia   ,   802 Ashley Park Apt. 686
West Peter, VA 67662   ,   19700",652-49-7222,57-5-01-58,1551975,Sarah,Jones,"8257 Rasmussen Fields
Lake David, MA 28114",Michigan,676-68-810,1784,834.75,2395,2957,Leeton,6678,1001.7,3572,535.8,2905,435.75,825,2614.5,81437,204,139,QK,5875,GJ,9250,OL,1509,HS,8373,True,False,True,ZP   82323
"Derrick Nelson   ,   37786 Gregory Overpass
Port Timothystad, MI 70489   ,   60774",836-92-7280,68-9-68-92,9502345,Stacy,Wolfe,"PSC 3906, Box 1019
APO AE 82734",Hawaii,882-15-338,2253,687.0,1781,3784,Zacharyburgh,5496,824.4,2848,427.2,3114,467.1,733,2802.6,344840,148,272,EO,3071,FS,8099,RA,2978,BC,1300,True,True,False,TL   79983
"Ronald Allen   ,   36667 Joshua Throughway
New Josechester, WV 62870   ,   50880",595-47-5120,31-6-77-17,3645796,Mark,Sandoval,"443 Smith Spurs Apt. 817
Gregoryview, WI 45812",Mississippi,266-53-677,1287,793.5,1560,3819,South Tonyaville,6348,952.2,3717,557.55,2256,338.4,582,2030.4,485228,146,297,MX,1007,RX,9582,XJ,3433,LF,5891,True,False,True,WR   92345
"Joseph Boyer   ,   1270 Crosby Squares
South Teresaland, IN 52120   ,   41682",182-52-3326,65-0-01-14,0411650,John,Gutierrez,"74811 Thompson Port
North Jessica, AL 28310",Wisconsin,738-81-106,1304,1236.75,2658,2525,West Tracey,9894,1484.1,3089,463.35,2729,409.35,502,2456.1,560733,120,297,TX,3923,HM,8545,IJ,6028,ZQ,3540,True,True,False,GU   55110
"Derek Bryan   ,   806 Dana Island Apt. 775
Pattersonstad, MN 80879   ,   29511",712-62-4346,84-6-73-58,7389961,Alec,Vaughan,"824 Nicole Lodge Apt. 485
South April, SC 03006",Massachusetts,710-96-575,1914,972.25,2133,3336,Juliestad,7778,1166.7,3281,492.15,3047,457.05,649,2742.3,759169,106,119,KF,6917,OT,1944,OS,8801,FJ,7741,False,True,True,TQ   78230
"Linda Johnson   ,   304 Bonnie Passage
Mccoyshire, TX 48477   ,   24606",145-41-0344,36-0-11-32,8906586,Jessica,Miller,"62050 Bradley Isle
Port Jeremy, LA 46264",Maryland,544-46-500,2767,986.875,1555,3034,South Scottshire,7895,1184.25,3754,563.1,2074,311.1,595,1866.6,910411,282,141,QA,6926,SJ,5680,SM,9628,MD,4695,False,False,False,ME   29541
"Debbie Hernandez   ,   15633 Ramos Valley
Smithburgh, MO 62805   ,   04201",187-67-2431,96-3-55-56,0750292,Tiffany,Higgins,"52829 Gill Forge
West Stacyland, MD 94589",California,001-85-817,2976,947.375,2873,3303,Port Donna,7579,1136.85,3998,599.7,2950,442.5,664,2655.0,726708,168,111,QI,3256,CS,1616,XG,5232,WO,2049,False,False,False,ZJ   47520
"Stacy Robinson   ,   USNV Williams
FPO AP 55449   ,   96811",199-45-8639,05-6-16-39,8986377,Eddie,Holmes,"USCGC Odom
FPO AE 20547",Louisiana,387-68-497,2876,803.375,1892,3371,Jacquelineland,6427,964.05,1758,263.7,3109,466.35,852,2798.1,403737,203,173,EG,9148,UU,4760,AE,3244,IQ,1856,True,False,True,UU   70117
"Holly Zimmerman   ,   4480 Phyllis Land
South Angelbury, DE 46842   ,   98812",519-84-3321,05-8-42-26,3809060,Michael,Fox,"578 Deborah Lane Apt. 074
Brianfort, SC 14120",Oklahoma,979-45-445,1560,1034.75,2311,3357,Nicholasview,8278,1241.7,2178,326.7,3173,475.95,900,2855.7,420072,259,293,QB,2145,AY,2532,CE,8820,EV,1335,False,False,False,OW   30015
"Megan Tyler   ,   50707 Mathew Way Suite 444
New Phillipside, MN 80910   ,   71059",064-61-6880,79-6-23-49,5993291,Richard,Davis,"5647 Bird Forks
South Robin, ME 83754",Indiana,773-55-227,2655,631.25,1471,2684,Greeneport,5050,757.5,3372,505.8,3650,547.5,955,3285.0,926114,110,270,IQ,4569,IZ,1587,AC,1302,HJ,1277,False,False,True,OH   77210
"Anthony White   ,   10915 Travis Ways Suite 935
Ericshire, OK 08674   ,   87897",521-97-7756,15-5-19-46,6008645,Jennifer,Briggs,"457 Thomas Court
North Emily, CA 35406",Kentucky,459-16-393,2363,1010.25,1707,3128,West Emily,8082,1212.3,2372,355.8,3217,482.55,908,2895.3,551508,298,147,WJ,4161,WF,9738,KK,7084,UC,8714,True,False,False,JC   12452
"Michael Weeks   ,   8097 Amanda Burgs
Port Douglasland, NJ 06086   ,   11003",064-17-4870,33-3-92-83,4524355,Benjamin,Ferrell,"6080 Curtis Plaza Apt. 668
Port Jacobburgh, MA 50973",Minnesota,849-73-281,1455,1101.375,1363,3863,Nathantown,8811,1321.65,2883,432.45,2634,395.1,500,2370.6,49095,196,186,XI,5387,WY,4917,YK,5002,YF,7235,True,False,True,PA   05693
"Charles Oliver   ,   5315 Tonya Courts
North Jared, AL 48417   ,   63386",707-56-7313,07-7-45-79,9275830,Craig,Flores,"067 Shelia Plaza Suite 544
Guerreroport, HI 62429",Kansas,802-46-621,2260,887.5,2622,2500,Jeffreyberg,7100,1065.0,1601,240.15,2754,413.1,927,2478.6,925995,156,237,CU,4498,UI,1725,KK,4160,EA,6695,True,False,False,DH   01274
"Veronica Thompson   ,   Unit 9718 Box 8943
DPO AE 17497   ,   87717",227-29-3184,33-7-89-04,6362409,Erica,Blair,"398 Roberts Green Apt. 473
East Mitchell, AZ 45652",Connecticut,801-40-229,2697,847.375,2266,2233,Nguyenland,6779,1016.85,4477,671.55,3911,586.65,956,3519.9,178229,197,144,DU,4195,OR,3883,VI,5323,CE,7868,True,True,False,PE   67051
"Michael Osborn   ,   66332 Roberts Lake
South Douglasland, HI 83668   ,   34694",187-81-4354,16-6-61-56,6566189,Lance,Howell,"7700 Green Branch Suite 915
Peterbury, ME 52135",Hawaii,386-98-158,1642,1087.0,1014,3054,North Ian,8696,1304.4,2657,398.55,2889,433.35,511,2600.1,606968,147,201,SB,4968,YI,9645,UL,6133,FR,8826,False,True,False,JR   22797
"Mario Walker   ,   9072 David Hills Suite 850
Flemingland, NM 14949   ,   36717",125-03-5842,24-8-56-41,6743601,Joseph,Jones,"PSC 8286, Box 5462
APO AP 62333",Wyoming,844-57-658,1727,1002.125,2992,3932,Jacquelinebury,8017,1202.55,3520,528.0,3180,477.0,778,2862.0,420045,106,150,CU,9917,QG,9472,AZ,1350,WK,3922,True,False,True,CS   92132
"Michael Wright   ,   49518 Cook Street
Martinezshire, OK 82813   ,   62923",674-62-5196,10-3-98-90,5712324,Kathleen,Sanchez,"727 Dustin Lakes Apt. 858
New Geoffrey, CT 20667",Iowa,839-32-742,2545,834.75,2407,2501,Danahaven,6678,1001.7,3193,478.95,3754,563.1,673,3378.6,871448,265,151,MV,3078,BZ,9513,JE,7636,CO,4505,True,False,False,UN   37767
"David Ward   ,   753 Stewart Land Apt. 188
Lake Patriciafurt, VT 97539   ,   44449",300-12-8348,79-1-89-14,6736829,William,Kelly,"53941 Cynthia Forks Apt. 377
Spencershire, NM 05098",South Dakota,380-77-923,2082,921.25,2265,3345,Brittanyview,7370,1105.5,2450,367.5,2245,336.75,506,2020.5,47045,292,238,EA,3637,KF,9743,QR,3616,UL,3408,True,True,False,ZV   73920
"David Gutierrez   ,   20792 Barber Rapid
East Karenview, TN 35786   ,   13654",988-02-9262,02-6-89-40,1473383,Raymond,Nguyen,"7939 William Plains
North Kimberlyview, NC 11355",Alaska,308-21-671,1279,799.0,2305,3356,Chaseberg,6392,958.8,1748,262.2,3450,517.5,821,3105.0,372997,169,201,VS,7946,QP,5745,MI,3388,GC,7159,False,False,True,NZ   78212
"Paula Savage   ,   0355 Sanford Prairie Apt. 022
Kristentown, CT 25025   ,   32775",901-95-5734,81-6-39-21,8010979,Dr.,Jeremiah,"2806 Holt River Suite 223
West Davidfort, MS 23717",Rhode Island,897-84-595,2899,854.25,1400,3372,New Kathleen,6834,1025.1,2311,346.65,2716,407.4,669,2444.4,54491,173,297,FT,8721,PO,8063,UA,1405,BR,6028,False,False,True,GU   45723
"Joseph Bautista   ,   Unit 8707 Box 4275
DPO AA 02378   ,   82072",473-36-2147,99-9-41-17,1038725,Theresa,Carter,"068 Phelps Causeway Apt. 533
East Kathleenburgh, UT 81585",Oregon,196-12-543,1943,736.75,2291,2803,Joshuahaven,5894,884.1,1583,237.45,3938,590.7,787,3544.2,715507,151,240,CT,2502,YJ,5117,QM,7796,RS,3232,False,True,True,MO   27722
"Kenneth Cook   ,   053 Jennifer Freeway Suite 189
New Robertborough, FL 26219   ,   10892",383-50-3273,73-2-01-59,2193659,Kerri,Nunez,"94429 Fleming Ridge Apt. 201
Rubioshire, WA 84280",South Dakota,053-90-505,2276,851.875,2047,3979,Port Gregoryhaven,6815,1022.25,2206,330.9,3632,544.8,585,3268.8,580704,181,277,SB,1483,OV,9974,GY,1902,TM,4396,False,False,True,PE   61168
"Christopher Baldwin   ,   236 Burton Rest Apt. 917
West Donborough, MI 76000   ,   72835",821-48-9331,80-9-29-90,8760325,Mr.,Richard,"Unit 4901 Box 4614
DPO AE 02475",Massachusetts,352-72-095,1645,732.375,1508,2998,Kellyview,5859,878.85,1691,253.65,3618,542.7,735,3256.2,195777,213,154,FT,4052,XQ,5093,FL,6210,TF,3630,False,False,False,SJ   95700
"Joshua Reynolds   ,   9368 Annette Well Suite 742
Nicolehaven, MA 96357   ,   85856",557-36-6281,63-4-90-40,8732987,Tiffany,Mcguire,"848 Cheryl Mall Apt. 888
Maryview, WY 65914",Nevada,411-07-780,1648,1169.5,1075,3754,Robertsmouth,9356,1403.4,3244,486.6,3023,453.45,884,2720.7,630981,241,170,KW,1961,VZ,1845,VE,9622,KT,7213,False,False,True,VS   68241
"Anna Daniels   ,   8926 Ashley Freeway
Jeremyville, WV 55094   ,   30176",424-55-0871,65-7-65-19,9005192,Tara,Clark,"4714 Flores Parkway Suite 271
Williamfort, AK 38241",Arizona,209-79-997,1520,1186.5,1596,3655,West Alexandriaport,9492,1423.8,2007,301.05,2150,322.5,923,1935.0,924840,123,148,FU,2761,QO,4701,GS,1894,WH,7927,True,False,True,DH   49624
"Maxwell Moreno   ,   565 Jeffrey Dale Suite 267
Lake Ricky, MO 50227   ,   76111",366-56-4227,01-3-52-28,1468996,Robert,Ramirez,"2866 Todd Cove
Lake Michelebury, MS 73455",Alabama,609-95-154,1468,994.375,1454,2247,East Cynthia,7955,1193.25,3796,569.4,3664,549.6,588,3297.6,360013,250,133,NJ,5781,DX,5637,FI,9966,KT,4815,False,False,False,GI   42463
"Heidi Baker   ,   781 Jones Run
Marioport, KY 31843   ,   13352",905-20-9879,87-6-03-02,9409670,Jennifer,Fuller,"1606 Ford Circle Suite 327
Hayesshire, IA 64274",West Virginia,624-05-864,2313,1231.375,1811,3809,East Laura,9851,1477.65,1276,191.4,3658,548.7,833,3292.2,935552,270,260,EE,5969,FX,4245,MH,1961,GK,5412,False,True,False,LV   55732
"Eric Fox   ,   USS Nelson
FPO AA 37162   ,   51691",839-17-0048,10-2-28-30,4575926,Tonya,Campbell,"70310 Kristen Stravenue Apt. 891
West Destiny, NC 14045",Oregon,662-20-393,2764,956.5,1352,3275,Mercerbury,7652,1147.8,2700,405.0,3979,596.85,732,3581.1,868914,150,241,KS,5523,YT,9166,YG,9537,AW,2394,False,True,False,VU   06317
"Mark Garner   ,   5645 Conrad Overpass Apt. 990
Keithville, WI 57706   ,   98630",527-62-0878,32-9-87-95,3277827,Albert,Little,"35060 Davis Forest Apt. 293
Port James, CA 17808",Wyoming,492-14-595,1023,1229.375,1743,3739,North Joseph,9835,1475.25,3090,463.5,3312,496.8,553,2980.8,476586,218,203,ZL,7912,QC,5010,DD,6464,BF,2882,True,False,False,UM   32706
"Rebecca Ramirez   ,   9368 Paul Common
East David, LA 33755   ,   23035",479-35-6410,89-1-45-85,0439616,Jessica,Weaver,"1850 Woods Mission Apt. 953
West Shannonfort, PA 14294",New Mexico,649-27-631,1892,988.375,2526,2674,Brittanymouth,7907,1186.05,2481,372.15,3794,569.1,762,3414.6,258023,137,294,XL,1118,HF,5098,LD,1082,AX,7095,True,True,True,YO   07907
"James Sloan   ,   240 Kelsey Islands Suite 718
Danielleville, KY 90411   ,   09413",317-71-2968,12-0-59-89,4360410,Lee,Snyder,"Unit 0742 Box 1137
DPO AE 37382",South Carolina,229-54-660,2568,753.875,1289,2450,Shawnview,6031,904.65,3091,463.65,2767,415.05,842,2490.3,141469,249,202,TX,9294,AM,5649,GZ,8165,NL,6941,True,False,False,OV   15655
"Raymond Simon   ,   897 Rebecca Wall Apt. 777
Riveraborough, HI 46469   ,   74591",816-28-3605,06-5-32-01,3151043,Marie,Stevens,"38499 Holland Circles
South Brianchester, NY 07610",New Hampshire,523-66-372,1131,1236.875,1396,3416,Abbottburgh,9895,1484.25,2257,338.55,2059,308.85,784,1853.1,251292,187,205,QH,1368,VW,8178,CP,5387,OK,9079,False,False,True,ZD   57571
"Kerri Fernandez   ,   USS Scott
FPO AE 77269   ,   68853",730-73-9485,79-3-76-83,4677703,Jasmin,Rush,"30434 William Stravenue Suite 837
East James, DC 22511",Alaska,520-11-408,2669,1191.625,1563,3324,Lake Kelliebury,9533,1429.95,2026,303.9,2703,405.45,526,2432.7,298987,137,229,FB,7747,EO,4432,BI,5774,SV,9254,True,True,True,LQ   02957
